,ACCLASS,AG_DRIV,ALCOHOL,AUTOMOBILE,CYCLIST,DATE,DISABILITY,EMERG_VEH,HOOD_ID,HOUR,INITDIR,INVAGE,LIGHT,LOCCOORD,MANOEUVER,MOTORCYCLE,PASSENGER,PEDESTRIAN,RDSFCOND,REDLIGHT,ROAD_CLASS,SPEEDING,TRAFFCTL,TRSN_CITY_VEH,TRUCK,VISIBILITY
13089,0,1,0,1,0,11,0,0,14,13,West,40 to 44,Daylight,Intersection,Turning Left,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13090,0,1,0,1,0,11,0,0,14,13,North,50 to 54,Daylight,Intersection,Going Ahead,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13091,0,0,0,1,0,11,0,0,40,21,South,20 to 24,"Dark, artificial",Mid-Block,Turning Left,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13092,0,0,0,1,0,11,0,0,40,21,North,50 to 54,"Dark, artificial",Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13094,1,0,0,1,0,11,0,0,81,19,East,30 to 34,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Rain
13096,1,0,0,1,0,11,0,0,81,19,West,45 to 49,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Rain
13097,0,0,0,0,0,11,0,0,77,2,East,20 to 24,"Dark, artificial",Mid-Block,Going Ahead,1,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13099,0,0,0,0,1,11,0,0,71,15,South,40 to 44,Daylight,Intersection,Turning Right,0,0,0,Dry,0,Minor Arterial,0,Passive Control,0,1,Clear
13101,0,0,0,1,0,11,0,0,137,18,East,70 to 74,"Dusk, artificial",Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13103,0,0,0,1,0,11,0,0,31,22,South,20 to 24,Dark,Intersection,Going Ahead,0,0,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
13109,1,1,0,1,0,11,0,0,16,11,South,25 to 29,Daylight,Intersection,Turning Right,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13110,0,0,0,1,0,11,0,0,132,19,South,75 to 79,"Dark, artificial",Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13113,0,1,0,1,0,11,0,0,26,8,South,35 to 39,Daylight,Intersection,Turning Left,0,1,0,Dry,0,Local,0,No Control,0,0,Clear
13117,0,1,0,1,0,5,0,0,31,13,East,50 to 54,Daylight,Mid-Block,Slowing or Stopping,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13118,1,1,0,1,0,7,0,0,73,7,South,25 to 29,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
13121,0,0,0,1,0,3,0,0,113,2,West,70 to 74,"Dark, artificial",Intersection,Going Ahead,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
13122,0,1,0,1,0,11,0,0,95,9,South,55 to 59,Daylight,Intersection,Turning Left,0,1,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13124,0,0,0,1,0,12,0,0,77,17,East,65 to 69,Dark,Mid-Block,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,No Control,0,0,Clear
13127,0,1,0,1,0,3,0,0,137,13,West,65 to 69,Daylight,Intersection,Going Ahead,0,1,0,Wet,1,Major Arterial,0,Passive Control,0,0,Clear
13128,0,1,0,1,0,3,0,0,137,13,East,25 to 29,Daylight,Intersection,Turning Left,0,1,0,Wet,1,Major Arterial,0,Passive Control,0,0,Clear
13135,0,0,0,0,0,3,0,0,101,8,East,45 to 49,Daylight,Intersection,Going Ahead,0,1,0,Wet,0,Major Arterial,0,Active Control,1,0,Clear
13138,0,1,0,1,0,3,0,0,117,6,North,25 to 29,Dark,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13139,0,1,0,1,0,3,0,0,137,0,North,15 to 19,"Dark, artificial",Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,1,Passive Control,0,0,Clear
13140,0,1,0,1,0,3,0,0,137,0,East,55 to 59,"Dark, artificial",Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,1,Passive Control,0,0,Clear
13142,0,1,0,1,0,3,0,0,130,10,South,60 to 64,Daylight,Intersection,Turning Left,0,0,0,Dry,1,Collector,0,Passive Control,0,0,Clear
13143,0,1,0,1,0,3,0,0,130,10,West,45 to 49,Daylight,Intersection,Going Ahead,0,0,0,Dry,1,Collector,0,Passive Control,0,0,Clear
13147,0,1,0,1,0,4,0,0,116,9,South,65 to 69,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13149,0,0,0,1,0,4,0,0,14,10,North,80 to 84,Daylight,Intersection,Turning Left,0,1,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13152,0,0,0,1,0,4,0,0,132,0,East,40 to 44,"Dark, artificial",Intersection,Turning Left,0,0,1,Wet,0,Minor Arterial,0,Passive Control,0,0,Rain
13154,0,1,0,1,0,4,0,0,84,8,South,30 to 34,Daylight,Intersection,Turning Left,0,0,1,Wet,0,Minor Arterial,0,Passive Control,0,0,Rain
13156,0,0,0,1,0,4,0,0,8,14,West,35 to 39,Daylight,Intersection,Reversing,0,0,1,Dry,0,Local,0,No Control,0,0,Clear
13160,1,0,0,0,0,4,0,0,122,14,North,50 to 54,Daylight,Intersection,Going Ahead,0,1,0,Wet,0,Local,0,No Control,0,1,Rain
13163,0,1,0,1,0,4,0,0,78,15,West,50 to 54,Daylight,Intersection,Turning Left,0,1,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
13164,0,0,0,1,0,4,0,0,137,23,South,25 to 29,"Dark, artificial",Intersection,Going Ahead,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
13166,0,1,0,1,0,4,0,0,1,16,East,45 to 49,Daylight,Intersection,Turning Left,0,0,0,Wet,0,Major Arterial,1,No Control,0,0,Clear
13167,0,1,0,1,0,4,0,0,1,16,South,20 to 24,Daylight,Intersection,Going Ahead,0,0,0,Wet,0,Major Arterial,1,No Control,0,0,Clear
13168,0,1,0,1,0,4,0,0,90,22,West,35 to 39,Dark,Mid-Block,Going Ahead,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Rain
13171,1,1,0,0,0,4,0,0,33,10,East,60 to 64,Daylight,Intersection,Turning Right,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,1,Clear
13172,0,0,0,1,0,4,0,0,72,19,East,40 to 44,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,No Control,0,0,Clear
13175,1,1,0,1,0,4,0,0,49,1,East,25 to 29,"Dark, artificial",Mid-Block,Going Ahead,0,1,0,Dry,0,Collector,1,No Control,0,0,Clear
13177,1,0,0,0,0,4,0,0,78,18,South,40 to 44,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,1,0,Clear
13178,0,1,0,1,0,4,0,0,25,20,East,20 to 24,"Dark, artificial",Mid-Block,Going Ahead,0,1,0,Dry,0,Local,1,No Control,0,0,Clear
13179,0,1,0,1,0,4,0,0,25,20,West,30 to 34,"Dark, artificial",Mid-Block,Going Ahead,0,1,0,Dry,0,Local,1,No Control,0,0,Clear
13185,0,0,0,0,0,4,0,0,77,16,East,50 to 54,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,No Control,1,0,Clear
13187,0,1,0,1,0,4,0,0,7,16,South,25 to 29,Daylight,Intersection,Slowing or Stopping,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13188,0,1,0,1,0,4,0,0,7,16,South,40 to 44,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13189,0,0,0,0,0,4,0,0,14,18,South,15 to 19,Daylight,Mid-Block,Going Ahead,1,0,0,Dry,0,Collector,0,No Control,0,0,Clear
13190,0,0,0,1,0,4,0,0,34,21,North,85 to 89,"Dark, artificial",Intersection,Turning Left,0,0,1,Dry,0,Collector,0,No Control,0,0,Clear
13192,0,1,0,1,1,4,0,0,38,15,North,55 to 59,Daylight,Intersection,Turning Right,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13195,0,0,0,1,0,4,0,0,124,20,West,65 to 69,"Dark, artificial",Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13197,0,1,0,1,0,4,0,0,78,22,East,35 to 39,"Dark, artificial",Intersection,Going Ahead,0,1,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13199,0,1,0,1,0,4,0,0,85,5,East,60 to 64,"Dark, artificial",Mid-Block,Going Ahead,0,0,0,Wet,0,Major Arterial,1,No Control,0,0,Clear
13201,1,0,0,1,0,4,0,0,134,15,North,50 to 54,"Daylight, artificial",Intersection,Going Ahead,0,0,1,Dry,0,Collector,0,No Control,0,0,Clear
13202,0,1,0,1,0,4,0,0,104,20,South,25 to 29,Dusk,Intersection,Turning Left,1,1,0,Dry,0,Major Arterial,0,Active Control,0,0,Clear
13203,0,1,0,1,0,4,0,0,104,20,North,50 to 54,Dusk,Intersection,Going Ahead,1,1,0,Dry,0,Major Arterial,0,Active Control,0,0,Clear
13205,1,1,0,1,0,4,0,0,47,18,South,30 to 34,Daylight,Intersection,Going Ahead,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13206,1,1,0,1,0,4,0,0,47,18,East,45 to 49,Daylight,Intersection,Going Ahead,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13207,0,1,0,1,0,4,0,0,2,2,South,20 to 24,"Dark, artificial",Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13208,0,1,0,1,0,4,0,0,2,2,North,50 to 54,"Dark, artificial",Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13211,0,0,0,1,0,4,0,0,96,3,East,70 to 74,"Dark, artificial",Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13213,0,0,0,1,1,5,0,0,4,6,East,45 to 49,"Dawn, artificial",Intersection,Turning Right,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13216,0,0,0,0,0,5,0,0,78,7,South,60 to 64,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,1,Clear
13219,0,0,0,1,0,5,0,0,132,15,East,40 to 44,Daylight,Intersection,Turning Left,0,1,0,Wet,0,Major Arterial,0,Active Control,0,0,Rain
13220,0,0,0,1,0,5,0,0,132,15,West,20 to 24,Daylight,Intersection,Going Ahead,0,1,0,Wet,0,Major Arterial,0,Active Control,0,0,Rain
13224,1,1,0,1,0,2,0,0,138,2,West,15 to 19,Dark,Intersection,Turning Left,0,0,0,Wet,0,Major Arterial,1,Passive Control,0,0,Clear
13225,0,1,0,1,0,11,0,0,95,9,North,50 to 54,Daylight,Intersection,Going Ahead,0,1,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13226,0,0,0,1,0,7,0,0,1,13,North,25 to 29,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,1,0,Clear
13228,0,0,0,1,0,7,0,0,1,13,South,45 to 49,Daylight,Intersection,Turning Left,0,1,0,Dry,0,Major Arterial,0,Passive Control,1,0,Clear
13229,0,1,0,0,0,5,0,0,77,17,West,30 to 34,Daylight,Intersection,Slowing or Stopping,1,0,0,Wet,0,Major Arterial,1,Passive Control,0,0,Rain
13230,0,0,0,1,0,2,0,0,76,14,South,20 to 24,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13232,0,1,0,1,0,8,0,0,50,16,South,20 to 24,Daylight,Intersection,Turning Left,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13234,0,0,0,0,0,12,0,0,120,13,East,25 to 29,Daylight,Mid-Block,Going Ahead,0,0,1,Slush,0,Major Arterial,0,No Control,1,0,Clear
13235,0,1,0,1,0,8,0,0,50,16,North,60 to 64,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13236,0,1,0,1,0,5,0,0,137,9,East,50 to 54,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13237,0,1,0,1,0,8,0,0,96,11,East,75 to 79,Daylight,Mid-Block,Going Ahead,1,0,0,Dry,0,Minor Arterial,0,No Control,0,0,Clear
13239,0,0,0,1,0,2,0,0,76,14,East,45 to 49,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13244,0,1,0,1,0,5,0,0,137,9,West,80 to 84,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13245,0,0,0,1,1,6,0,0,69,18,West,35 to 39,Daylight,Mid-Block,Turning Left,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13246,0,0,0,1,0,2,0,0,20,3,West,20 to 24,Dark,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13247,0,1,0,1,0,8,0,0,96,11,East,55 to 59,Daylight,Mid-Block,Going Ahead,1,0,0,Dry,0,Minor Arterial,0,No Control,0,0,Clear
13248,0,1,0,1,0,5,1,0,127,21,North,40 to 44,"Dark, artificial",Intersection,Going Ahead,0,1,0,Wet,0,Major Arterial,0,No Control,0,0,Rain
13249,0,0,0,1,0,11,0,0,14,19,North,40 to 44,Dark,Mid-Block,Going Ahead,0,1,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13251,0,1,0,1,0,12,0,0,57,22,South,65 to 69,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13253,1,0,0,1,0,5,0,0,52,9,South,40 to 44,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13257,0,0,0,1,1,5,0,0,134,15,West,35 to 39,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
13258,0,0,0,1,0,5,0,0,26,18,North,30 to 34,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13259,0,0,0,1,0,6,0,0,70,15,West,55 to 59,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,No Control,0,0,Clear
13261,0,0,0,1,0,6,0,0,93,20,North,30 to 34,Daylight,Intersection,Turning Left,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13262,0,0,0,1,0,6,0,0,93,20,South,25 to 29,Daylight,Intersection,Going Ahead,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13264,0,1,0,1,0,6,0,0,109,1,West,35 to 39,"Dark, artificial",Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13265,1,1,0,1,0,6,0,0,122,11,North,55 to 59,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13269,0,1,0,1,0,6,0,0,1,17,East,30 to 34,Daylight,Intersection,Going Ahead,1,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13270,0,1,0,1,0,6,0,0,1,17,South,60 to 64,Daylight,Intersection,Going Ahead,1,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13272,0,0,0,0,0,6,0,0,56,8,South,25 to 29,Daylight,Mid-Block,Slowing or Stopping,1,0,0,Wet,0,Major Arterial,0,No Control,0,0,Rain
13274,0,0,0,1,0,6,0,0,137,13,South,40 to 44,Daylight,Mid-Block,Going Ahead,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Rain
13275,0,1,0,1,1,6,0,0,83,7,East,50 to 54,Daylight,Intersection,Turning Left,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13277,0,1,0,1,1,6,0,0,76,7,West,55 to 59,Daylight,Intersection,Turning Left,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13279,0,0,0,0,1,6,0,0,95,10,East,35 to 39,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,1,Clear
13281,0,1,0,1,0,6,0,0,93,1,South,20 to 24,"Dark, artificial",Mid-Block,Going Ahead,0,0,0,Dry,0,Collector,0,No Control,0,0,Clear
13283,1,0,0,1,0,6,0,0,128,16,West,25 to 29,Daylight,Mid-Block,Turning Left,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13284,0,0,0,1,1,6,0,0,66,15,West,55 to 59,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13285,0,0,0,0,0,6,0,0,138,10,North,30 to 34,Daylight,Mid-Block,Pulling Away from Shoulder or Curb,0,1,0,Dry,0,Major Arterial,0,No Control,1,0,Clear
13287,0,1,0,0,0,6,0,0,117,14,East,25 to 29,Daylight,Mid-Block,Going Ahead,1,0,1,Dry,0,Major Arterial,1,No Control,0,0,Clear
13289,0,1,0,1,0,6,0,0,21,6,East,45 to 49,"Dark, artificial",Mid-Block,Going Ahead,0,0,0,Dry,0,Collector,1,No Control,0,0,Clear
13291,0,0,0,1,1,6,0,0,43,16,East,40 to 44,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13292,0,1,0,0,0,6,0,0,85,19,East,25 to 29,Daylight,Mid-Block,Changing Lanes,1,0,0,Dry,0,Major Arterial,0,No Control,0,1,Clear
13293,0,1,0,0,0,6,0,0,85,19,East,20 to 24,Daylight,Mid-Block,Going Ahead,1,0,0,Dry,0,Major Arterial,0,No Control,0,1,Clear
13295,0,1,0,1,0,6,0,0,38,8,North,75 to 79,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
13296,0,1,0,1,0,6,0,0,38,8,North,20 to 24,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
13297,0,1,0,1,0,6,0,0,38,8,North,45 to 49,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
13298,0,1,0,1,0,6,0,0,38,8,East,65 to 69,Daylight,Intersection,Turning Left,0,1,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
13299,0,0,0,1,0,6,0,0,14,15,West,20 to 24,Daylight,Mid-Block,Going Ahead,1,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13300,0,0,0,1,0,6,0,0,14,15,West,60 to 64,Daylight,Mid-Block,Stopped,1,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13304,1,0,0,1,0,6,0,0,128,16,East,55 to 59,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13305,0,0,0,1,0,6,1,0,53,17,East,70 to 74,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Active Control,0,0,Clear
13306,0,0,0,1,0,6,1,0,53,17,East,25 to 29,Daylight,Intersection,Stopped,0,1,0,Dry,0,Major Arterial,0,Active Control,0,0,Clear
13307,0,0,0,1,0,6,1,0,53,17,East,25 to 29,Daylight,Intersection,Stopped,0,1,0,Dry,0,Major Arterial,0,Active Control,0,0,Clear
13309,0,1,0,1,0,6,0,0,42,20,North,25 to 29,Daylight,Mid-Block,Changing Lanes,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13310,0,1,0,1,0,6,0,0,42,20,North,20 to 24,Daylight,Mid-Block,Going Ahead,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13311,0,1,0,1,0,6,0,0,42,20,North,25 to 29,Daylight,Mid-Block,Going Ahead,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13312,0,0,0,0,0,6,0,0,131,12,North,65 to 69,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Local,0,No Control,1,0,Clear
13314,0,0,0,1,0,6,0,0,70,0,East,35 to 39,"Dark, artificial",Intersection,Turning Left,1,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13315,0,0,0,1,0,6,0,0,70,0,West,25 to 29,"Dark, artificial",Intersection,Going Ahead,1,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13317,0,1,0,1,0,6,0,0,107,15,North,55 to 59,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13318,0,1,0,1,0,6,0,0,107,15,North,40 to 44,Daylight,Mid-Block,Stopped,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13320,0,0,0,1,0,6,0,0,75,18,South,30 to 34,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,1,Clear
13321,0,0,0,1,0,6,0,0,75,18,South,35 to 39,Daylight,Intersection,Changing Lanes,0,0,0,Dry,0,Major Arterial,0,No Control,0,1,Clear
13322,0,0,0,1,0,6,0,0,2,21,South,70 to 74,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Wet,0,Minor Arterial,0,No Control,0,0,Rain
13324,0,0,0,1,0,6,0,0,137,15,South,20 to 24,Daylight,Intersection,Turning Left,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13325,0,0,0,1,0,6,0,0,137,15,North,55 to 59,Daylight,Intersection,Going Ahead,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13326,0,1,0,1,0,6,0,0,50,12,West,65 to 69,Daylight,Mid-Block,Turning Right,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13328,0,0,0,1,0,6,0,0,76,15,West,50 to 54,Daylight,Intersection,Turning Right,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13330,0,0,0,1,0,6,0,0,39,17,East,60 to 64,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13332,0,0,0,1,0,6,0,0,95,15,West,45 to 49,Daylight,Mid-Block,Reversing,0,1,1,Dry,0,Collector,0,No Control,0,0,Clear
13336,0,1,0,0,0,6,0,0,75,10,East,55 to 59,Daylight,Intersection,Turning Right,0,0,1,Dry,0,Minor Arterial,0,Passive Control,0,1,Clear
13337,0,0,0,0,0,6,0,0,96,11,East,25 to 29,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,1,0,Clear
13339,0,0,0,1,0,6,0,0,130,16,North,65 to 69,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,No Control,0,0,Clear
13341,0,0,0,1,0,8,0,0,80,18,North,30 to 34,Daylight,Intersection,Going Ahead,1,0,0,Dry,0,Minor Arterial,0,No Control,0,0,Clear
13342,0,1,0,1,0,5,1,0,127,21,South,65 to 69,"Dark, artificial",Intersection,Going Ahead,0,1,0,Wet,0,Major Arterial,0,No Control,0,0,Rain
13343,0,0,0,1,1,8,0,0,78,17,East,60 to 64,Daylight,Intersection,Slowing or Stopping,0,0,0,Dry,0,Local,0,No Control,0,0,Clear
13344,0,0,0,1,0,11,0,0,14,19,South,50 to 54,Dark,Mid-Block,Going Ahead,0,1,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13346,0,1,0,1,0,2,0,0,25,13,North,55 to 59,Daylight,Intersection,Going Ahead,0,1,0,Wet,0,Collector,1,Passive Control,0,0,Drifting Snow
13348,0,1,0,1,0,8,0,0,128,1,North,20 to 24,"Dark, artificial",Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13349,0,0,0,1,0,11,0,0,14,19,North,45 to 49,Dark,Mid-Block,Going Ahead,0,1,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13350,0,0,0,1,0,8,0,0,80,18,South,25 to 29,Daylight,Intersection,Making U Turn,1,0,0,Dry,0,Minor Arterial,0,No Control,0,0,Clear
13352,0,0,0,1,0,11,0,0,14,19,North,30 to 34,Dark,Mid-Block,Going Ahead,0,1,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13353,0,1,0,1,0,8,0,0,1,20,East,25 to 29,"Dark, artificial",Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13354,0,0,0,0,0,12,0,0,52,11,South,25 to 29,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,1,Clear
13356,0,0,0,1,0,5,0,0,94,16,West,75 to 79,Daylight,Intersection,Going Ahead,0,0,0,Wet,0,Collector,0,Passive Control,0,0,Rain
13357,0,1,0,1,0,2,0,0,25,13,East,10 to 14,Daylight,Intersection,Turning Right,0,1,0,Wet,0,Collector,1,Passive Control,0,0,Drifting Snow
13359,0,1,0,1,0,8,0,0,128,1,South,55 to 59,"Dark, artificial",Intersection,Turning Left,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13362,0,0,0,1,0,2,0,0,57,19,East,65 to 69,"Dark, artificial",Mid-Block,Slowing or Stopping,0,0,1,Wet,0,Minor Arterial,0,No Control,0,0,Rain
13366,0,0,0,1,0,8,0,0,77,2,North,50 to 54,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13371,0,1,0,1,1,5,0,0,75,12,South,30 to 34,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13373,0,1,0,1,0,5,0,0,73,6,West,40 to 44,"Daylight, artificial",Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
13374,0,1,0,1,0,5,0,0,73,6,West,45 to 49,"Daylight, artificial",Intersection,Slowing or Stopping,0,1,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
13375,0,1,0,1,0,5,0,0,73,6,East,20 to 24,"Daylight, artificial",Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
13381,0,0,0,1,0,5,1,0,42,16,South,75 to 79,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13383,1,1,0,1,0,5,0,0,33,18,North,25 to 29,Daylight,Intersection,Going Ahead,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13384,1,1,0,1,0,5,0,0,33,18,South,45 to 49,Daylight,Intersection,Turning Left,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13386,0,1,0,1,1,5,0,0,78,9,West,30 to 34,Daylight,Intersection,Turning Left,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13387,0,1,0,1,0,5,0,0,119,20,East,20 to 24,"Dark, artificial",Intersection,Going Ahead,0,1,0,Dry,1,Collector,1,Passive Control,0,0,Clear
13388,0,1,0,1,0,5,0,0,119,20,West,45 to 49,"Dark, artificial",Intersection,Turning Left,0,1,0,Dry,1,Collector,1,Passive Control,0,0,Clear
13398,0,1,0,1,0,5,0,0,48,17,West,35 to 39,Daylight,Mid-Block,Stopped,0,1,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
13400,0,1,0,1,0,5,0,0,48,17,West,45 to 49,Daylight,Mid-Block,Stopped,0,1,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
13401,0,1,0,1,0,5,0,0,48,17,West,35 to 39,Daylight,Mid-Block,Stopped,0,1,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
